Text,label
"The death rate due to SARI is 43 per cent for those in the 40-60 age group, Munish Moudgil, chief of Covid-19 War Room in the state said, releasing data on coronavirus deaths, to reporters

 https://www.indiatoday.in/india/story/most-covid-19-deaths-in-karnataka-occur-due-to-delay-in-reaching-hospitals-govt-official-1687661-2020-06-10�",1
"CM Uddhav Thackeray's statement comes at a time when Maharashtra has registered over 90,000 Covid-19 cases and around 3,200 deaths.

 https://www.indiatoday.in/india/story/maharashtra-lockdown-cm-uddhav-thackeray-local-trains-1687675-2020-06-10�",1
"CM Uddhav Thackeray's statement comes at a time when Maharashtra has registered over 90,000 Covid-19 cases and around 3,200 deaths.
#RE https://www.indiatoday.in/india/story/maharashtra-lockdown-cm-uddhav-thackeray-local-trains-1687675-2020-06-10�",1
"Another #BSF Jawan dies due to COVID-19
#CoronavirusPandemic https://www.indiatoday.in/india/story/bsf-jawan-succumbs-covid19-14th-death-capfs-1687611-2020-06-10�",1
"#Delhi govt would require 80,000 beds to handle Covid-19 cases as on July 31: @ArvindKejriwal #CoronavirusCrisis https://www.indiatoday.in/india/story/arvind-kejriwal-delhi-coronavirus-covid19-hospital-beds-1687486-2020-06-10�",1
"#India continues to be among the top three countries with the highest number of Covid-19 cases being added in a day. #DIU
#CoronaUpdatesInIndia -  https://bit.ly/3ffvBsJ� pic.twitter.com/gUEnd2QxdL",1
"Discussed Covid-19 situation in Delhi with Amit Shah, he assured all cooperation: CM Kejriwal
Click for more updates on #Coronavirus:  https://bit.ly/3cP0McF� pic.twitter.com/IPD8T8sbqx",1
"The easing of lockdown restrictions in #TamilNadu, #Delhi and #Gujarat, among the states worst-affected by COVID, is fraught with high risk. How prepared are they? 

Read this story absolutely free from all your devices -  https://bit.ly/359oU7G�.
#IndiaTodayMagazine #Promo pic.twitter.com/5H19nvgyTN",1
"We have got to chase the virus: @AUThackeray on #Mumbai's battle against COVID-19.
#NewsToday @SardesaiRajdeep
Click to watch the full interview  https://bit.ly/2XUb9rz� pic.twitter.com/0jZdsSF0Lp",1
"#MahaHotSpot | #Maharashtra has the highest number of Covid cases in the country. Chief Minister Udhhav Thackeray has a lot of work to do. Will he be successful? 

Read the cover story for free on  http://www.indiatoday.in/emag�
#IndiaTodayMagazine pic.twitter.com/gy2jooM4Qy",1
"Congress spokesperson Adil Singh Boparai questions the government over COVID-19 crisis and India-China standoff.
#TTP @PreetiChoudhry
Live  http://bit.ly/IT_LiveTV� pic.twitter.com/7VpLJy8MQd",1
"The capital city of India is on a road to become the capital city of COVID-19, what's the way ahead for #Delhi government?
#NewsToday @sardesairajdeep 
Live  http://bit.ly/IT_LiveTV� pic.twitter.com/HCiG1ABkSa",1
"#Mumbai surpasses #Wuhan in terms of the number of COVID-19 cases but #Dharavi is on a road to recovery. We get you the latest on Mumbai's fight against COVID-19.
#NewsToday @saurabhv99 @sardesairajdeep 
Live  http://bit.ly/IT_LiveTV� pic.twitter.com/0lRbwqok3o",1
"#Maharashtra fights COVID-19 and the bed quota war in Delhi continues. Watch this and other major headlines. 
#NewsToday 
Live  http://bit.ly/IT_LiveTV� pic.twitter.com/ofOzsSZBr4",1
"COVID-19 challenge is still intact and so is the political war of words between the BJP and Congress. Watch this special report. 
#TTP @PreetiChoudhry
Live  http://bit.ly/IT_LiveTV� pic.twitter.com/upP1DYX6P2",1
"Understand the difference between asymptomatic and symptomatic COVID-19 patients. 
#TTP pic.twitter.com/1YWAZRmz8V",1
#Opinion: Kejriwal's COVID-19 stand proves he's become standard-fare politician ?? by @ashutosh83B  https://www.ndtv.com/opinion/kejriwals-covid-19-stand-proves-hes-become-standard-fare-politician-2243809� pic.twitter.com/OKRq32J07p,1
"""We fight, COVID wins"": Arvind Kejriwal says will follow centre's orders  https://www.ndtv.com/india-news/coronavirus-arvind-kejriwal-says-lieutenant-governor-anil-baijals-orders-will-be-implemented-after-he-overrides-delhi-governments-covid-19-decisions-2243776� pic.twitter.com/dINcsO4XdV",1
35 in Noida spend 3 days amid #COVID patients after botched up tests  https://www.ndtv.com/india-news/coronavirus-35-in-noida-spend-3-days-amid-covid-patients-after-botched-up-tests-2244174� pic.twitter.com/QQz7rkzOlC,1
"UK death toll from confirmed COVID-19 cases rises by 245 to 41,128  https://reut.rs/3hfsJxB� pic.twitter.com/oaydf53b8c",1
Bank of England ready to replenish its COVID-19 warchest  https://reut.rs/3heuzif� pic.twitter.com/dbJZkgerlN,1
Everton players accept wage deferrals to help soften COVID-19 blow  https://reut.rs/3dPYStC� pic.twitter.com/QnwjzSjLRs,1
AstraZeneca received $23.7 million in funding from a U.S. government agency to advance the development of antibody-based COVID-19 treatments as the British drugmaker ramps up efforts beyond its potential vaccine to combat the pandemic  https://reut.rs/37obrKb�,1
Manchester United cancel friendly after Stoke boss tests positive for COVID-19  https://reut.rs/30y06WJ� pic.twitter.com/Ynr5glH8ej,1
"UK lockdown a week earlier could have halved COVID-19 death toll, scientist says  https://reut.rs/2BY4Meh� pic.twitter.com/NC89JsXlFp",1
"UK lockdown a week earlier could have halved COVID-19 death toll, scientist says  https://reut.rs/2ATVlfa� pic.twitter.com/BP5J0W8Pjs",1
Brazil restores detailed COVID-19 data after Supreme Court ruling  https://reut.rs/2ASLOF9� pic.twitter.com/Nw3VAY3g7G,1
"A surge in hospital visits and internet searches related to COVID-19 symptoms from Wuhan suggests the #coronavirus may have been circulating since August 2019, according to researchers at Boston University and Harvard. https://trib.al/OpVKwYa�",1
"After months of Amazon workers becoming ill with Covid-19, the company is trying to convince people that its warehouses are safe now. Our reporters were invited to tour one facility to see the changes they've made.  https://nyti.ms/3hbN3Qt�",1
"Haidari Wujodi, the mystic Afghan poet who for 50 years kept a corner desk at Kabul's public library teaching poetry, passed away on Wednesday. Local media said he was struggling with Covid-19. 

Read about his life in our profile of him last year.
 https://nyti.ms/3cMzLX5�",1
Government ignored warning to stockpile PPE as Covid-19 spread  https://www.theguardian.com/world/2020/jun/12/government-ignored-warning-to-stockpile-ppe-as-covid-19-spread?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591917649�,1
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/11/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591864347�,1
"No 'patient zero' as Covid-19 came into UK at least 1,300 times  https://www.theguardian.com/world/2020/jun/11/british-clampdown-on-non-essential-travel-came-a-week-too-late?CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591914832� pic.twitter.com/dC76Yxtgbh",1
Stock markets fall heavily as another 1.5m Americans claim benefits amid Covid-19 crisis ?? business live  https://www.theguardian.com/business/live/2020/jun/11/global-stock-markets-federal-reserve-jerome-powell-ftse-dollar-pound-covid-19-business-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591881820�,1
Covid bed bazaar exposed. Watch this #Exclusive report on #NewsTrack with @rahulkanwal #ITLivestream https://www.pscp.tv/w/cbDk8DMyMDQ4MDl8MVlxeG9STmJ3Qk5KdmRzKAFtrJjkAvHiRlbKKN55C-A_EUrLvb1POyIOgCC_�,1
"About 240 railway coaches converted into #Covid Care Centres will be deployed across UP | @Milan_reports
 https://www.indiatoday.in/india/story/up-telangana-delhi-deploy-railway-isolation-coaches-offset-shortage-hospital-beds-1688037-2020-06-11�",1
"Jyotiraditya Scindia and his mother Madhavi Raje tested positive for Covid-19 on June 9.

 https://www.indiatoday.in/india/story/recieved-word-that-scindia-ji-mother-are-healthy-mp-cm-shivraj-singh-chouhan-1688030-2020-06-11�",1
"A lawyer has submitted a plea in Calcutta High Court praying for a court order directing that children below 12 years of age be exempted from attending school physically till a medicine or a vaccine to cure COVID-19 is developed.
 https://www.indiatoday.in/india/story/bengal-plea-in-hc-seeks-exemption-to-children-from-attending-school-till-covid-vaccine-developed-1688065-2020-06-11�",1
"India will have to become 'atmanirbhar', needs to turn COVID crisis into opportunity: PM @narendramodi at 95th annual day of Indian Chamber of Commerce  #ITVideo
Full video -  https://bit.ly/30wEWba� pic.twitter.com/cWpVLfAanl",1
"#CapitalCovidCrisis | #IndiaFightsCorona 
Are the designated #covid hospitals prepared? Are there enough beds? We bring you this reality check !!
Watch #Newstrack with @rahulkanwal
  LIVE :  http://bit.ly/IT_LiveTV� pic.twitter.com/MItsovhAZh",1
"#Exclusive 
Are #Delhi's Covid hospitals unprepared? Watch this India Today special investigation report. 
#6PMPrime with @Ankit_Tyagi01 Live:  http://bit.ly/IT_LiveTV� pic.twitter.com/yQstQsMMXj",1
#CoronavirusCrisis | #Maharashtra witnessed record spike in both daily cases and deaths; #Delhi set to be the next COVID capital as govt projects huge spike in cases . #ITVideo pic.twitter.com/0WSai6KILx,1
#CoronavirusCrisis | Patients died of COVID-19 but not on #TamilNadu govt data. Is EPS govt fudging COVID numbers? @Akshayanath gets us this report. #ITVideo pic.twitter.com/S1cmTiP0vw,1
"With more than 350 deaths reported in the past 24 hours, Covid-19 deaths in India cross the 8,000 mark. 
#DIU #Coronnavirus #CoronavirusTracker pic.twitter.com/OkWxLICDE7",1
#CoronavirusCrisis | #TamilNadu sees another new high in daily COVID-19 cases. Take a look at this report. #ITVideo pic.twitter.com/xsAgZwY6QS,1
Hidden dangers for #Delhi's poorest in the fight against COVID-19. @sushantm870 gets us this ground report. #IndiaFightsCorona #ITVideo pic.twitter.com/q70auzLzVc,1
Civic body's no-test order to Mumbai's largest lab can hit #COVID battle  https://www.ndtv.com/mumbai-news/mumbais-largest-lab-barred-for-a-month-from-coronavirus-tests-2244803� pic.twitter.com/5jp4vp16a0,1
Jama Masjid To Close Again Till June 30 Over Rising COVID-19 Cases In Delhi  https://www.ndtv.com/india-news/jama-masjid-to-close-again-till-june-30-over-rising-covid-19-cases-in-delhi-2244667� #NDTVNewsBeeps pic.twitter.com/hu7ysuAMjq,1
Human rights panel to visit Delhi hospital for on-spot #COVID facility inspection  https://www.ndtv.com/delhi-news/coronavirus-human-rights-panel-nhrc-to-visit-delhi-hospital-for-on-spot-covid-facilities-inspection-2244606� pic.twitter.com/LhygwJuK7b,1
".@LRC_NDTV | Are corona warriors on their own in #COVID fight?

""Salaries have not been paid for quite some time now. We haven't got a single penny for almost 4 months now?�: Dr A Sardana, Hindu Rao Hospital  pic.twitter.com/9R2wh9ep0O",1
Exclusive: Lilly COVID-19 treatment could be authorized for use as soon as September - chief scientist  https://reut.rs/3heeMjr� pic.twitter.com/SqnYLzT6oO,1
"COVID crisis could worsen existing UK inequality, think tank says  https://reut.rs/3dRmUVb� pic.twitter.com/U2ZwA1qRpo",1
"Britain's death toll from COVID-19 could have been halved if lockdown had been introduced a week earlier, a former member of the UK government's scientific advisory group said  https://reut.rs/3cRFBGM�",1
South Korean doctors find risk factors for severe COVID-19 cases  https://reut.rs/3cQddF1� pic.twitter.com/Pv4uDyk4RZ,1
Europe sets sights on dud antibody tests amid COVID-19 free-for-all  https://reut.rs/30ymNdc� pic.twitter.com/jdvlxMRYnE,1
"Premier League clubs enjoyed a record 5.2 billion pounds of revenue in the 2018-19 season, according to data released by Deloitte, but income is expected to decline in the short-term due to the COVID-19 pandemic  https://reut.rs/2YrBrjB�",1
EU wants to buy COVID-19 vaccines up front - unless they're made in America  https://reut.rs/2YoBU6d� pic.twitter.com/mEZqzsiLzd,1
"Digital love during the COVID-19 pandemic: Britons have had to adapt to lockdown dating, but innovations such as video 'pre-dates' may end up outliving the coronavirus as restrictions on liaisons are eased  https://reut.rs/2Yksf0y� pic.twitter.com/aSwlviXESL",1
"UK death toll from confirmed COVID-19 cases rises by 151 to 41,279  https://reut.rs/2B3Jjje� pic.twitter.com/JrtlYbQNMf",1
British Airways to put artworks on sale in COVID-19 cash crunch  https://reut.rs/2B1kCE5� pic.twitter.com/iMusduQHu6,1
Britain publishes COVID-19 safety guidance for airlines and airports  https://reut.rs/2AWPuWr� pic.twitter.com/WUO5oGeYFC,1
"#Protest | The Bhopal district administration towards May-end acquired seven of the nine hostels at #MANIT and two of the seven hostels at #IISER, using powers conferred by COVID-19 regulations under the Epidemic Diseases Act, 1857. 

 https://trib.al/u2Fykkp�",1
"#Tribals | Many young tribals in Odisha, who found a way out of #unemployment as creators of traditional #paintings and crafts, have been hit hard by the #restrictions imposed because of the COVID-19 pandemic.

#Coronavirus https://trib.al/6VN01z9�",1
"The #SupremeCourt took suo motu cognizance of former Union Law Minister Ashwani Kumar's letter highlighting news reports about the undignified treatment and disposal of the bodies of COVID-19 patients.
 https://trib.al/42tfBrw�",1
"The number of #recoveries have overtaken the total COVID-19 active cases in #India for the first time even as the country reported close to 10,000 new instances of the infection

Click here for updates on Day 79 of the coronavirus #lockdown https://bit.ly/30xcAOa�",1
"Why our post-Covid world will continue to see jam-packed roads, crammed buses and overcrowded markets  https://bit.ly/2XQ476P�
#COVID19",1
"#Brazil's most populous state #SaoPaulo reported a record number of #COVID-19 deaths for the second day even as its homonymous metropolis allowed shops to resume business and prepared to reopen its malls

 https://bit.ly/2BPYMnv�",1
"Just in: #MadhyaPradesh recorded 192 new COVID-19 cases, taking the tally to 10,241. The number of active cases stands at 2,768. Four patients died and the death toll climbed to 431. 150 patients were discharged, says the Directorate of Health Services. @sidharth23196 reports.",1
"Just in | Detection of 136 more #COVID19 cases in last 24 hours has pushed #Odisha's total to 3,386, officials said on Thursday. State's active cases stood at 1,092, while 2,282 had recovered and 12 had died ?? nine of COVID-19 and three of other reasons. 
- @yugayatri reports.",1
"Just in: 440 fresh cases of COVID-19 raise West Bengal's tally to 9,768; 10 new deaths take toll to 442: Health Department. (PTI) 

#Coronavirus #WestBengal",1
"Just in: All private hospitals equipped with a lab to test COVID-19 to be permitted to do test : Delhi High Court. (PTI) 

#Coronavirus #Delhi",1
"In Opinion

""Inequalities existed in New York long before this pandemic came to town,"" writes Mona Chalabi. ""Rather than erasing those differences, Covid-19 has shown the way that each of them is intricately linked.""  https://nyti.ms/3cWxR6h�",1
Opinion: How to find out whether asymptomatic covid-19 carriers are infectious  https://wapo.st/3hjt7eA�,1
"Ohio GOP lawmaker asks if ""colored population"" is hard hit by covid-19 because they don't ""wash their hands as well""  https://wapo.st/3dVuEW3�",1
"Migrant farmworkers, many who have tested positive for covid-19, move north from Florida to other farm states  https://wapo.st/3cRtpG3�",1
Opinion: How amateur epidemiology can hurt our covid-19 response  https://wapo.st/30rF245�,1
"With poorer areas hit harder by coronavirus, should there be more focus on health inequality?

Tackling inequality is in the NHS long-term plan, says Prof Powis

""Risk factors that underlie Covid-19"" are seen more frequently in deprived areas, he adds  http://bbc.in/2UE99S6� pic.twitter.com/F7v504oaCo",1
"The coming weeks could see a possible increase of #COVID19 cases as states reopen. It's too soon to tell if this will happen, but CDC is working closely with state health departments to monitor activity. Learn more about COVID-19:  https://bit.ly/37TphmF� pic.twitter.com/Tdh87rBM3B",1
Global report: WHO warns of accelerating Covid-19 infections in Africa  https://www.theguardian.com/world/2020/jun/12/global-report-who-warns-of-accelerating-infections-in-africa-but-says-severe-cases-not-going-undetected?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591942673�,1
Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/12/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591953052�,1
Bereaved relatives call for immediate inquiry into Covid-19 crisis  https://www.theguardian.com/world/2020/jun/12/bereaved-relatives-call-for-immediate-inquiry-into-covid-19-crisis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591940845�,1
"Gas 'completely dominated' discussion about Covid-19 recovery, commission adviser says  https://www.theguardian.com/australia-news/2020/jun/13/gas-completely-dominated-discussion-about-covid-19-recovery-commission-adviser-says?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1591993445�",1
"Drugmakers are warning of a potential shortage of vials to bottle future Covid-19 vaccines
 https://www.indiatoday.in/world/story/exclusive-bottlenecks-glass-vial-makers-prepare-for-covid-19-vaccine-1688346-2020-06-12�",1
"#CoronavirusPandemic | Worldwide, about a dozen COVID-19 potential vaccines are in early stages of testing.

 https://www.indiatoday.in/science/story/from-moderna-to-sinovac-final-tests-of-coronavirus-vaccines-to-start-1688140-2020-06-12�",1
"#IndiaTodayInsight | How an anonymous volunteer group is helping with the burial of COVID victims in Srinagar
 https://www.indiatoday.in/india-today-insight/story/a-gracious-farewell-1688055-2020-06-11�",1
"The US' national public health institute the CDC had in early May incorporated ""a new loss of taste or smell"" in the list of Covid-19 symptoms.
 https://www.indiatoday.in/india/story/sudden-loss-of-taste-smell-could-be-added-to-covid-19-testing-criteria-report-1688343-2020-06-12�",1
"#CoronavirusPandemic | @RahulGandhi discusses the impact of Covid-19 crisis with former US diplomat @RNicholasBurns 
(By @patelanandk) https://www.indiatoday.in/india/story/rahul-gandhi-nicholas-burns-chat-us-india-china-cooperation-in-coronavirus-1688167-2020-06-12�",1
"#Dharavi has managed to decrease the number of new Covid cases significantly
#IndiaFightsCorona #Re https://www.indiatoday.in/india/story/how-mumbai-s-corona-warriors-contained-covid-19-outbreak-in-asia-s-largest-slum-dharavi-1688036-2020-06-11�",1
"#CoronavirusPandemic | India is now only behind the United States (2,022,488 Covid-19 cases), Brazil (802,828), and Russia (501,800).
 https://www.indiatoday.in/india/story/coronavirus-in-india-10956-fresh-covid19-cases-396-deaths-24-hours-297535-1688136-2020-06-12�",1
"A gracious farewell: How and anonymous volunteer group in Srinagar is helping with burials of Covid victims. To access your free copy now click:  https://bit.ly/IT-Emag�
#IndiaTodayMagazine pic.twitter.com/novHVfs9JL",1
"Is #TamilNadu government under-reporting #COVID deaths in the state? Watch this report by @Akshayanath
#FirstUp #coronavirus 
More videos:  http://bit.ly/it_videos� pic.twitter.com/5yTv51mbdG",1
"Monika, Daughter of the deceased #Covid patient shares her ordeal on #NewsToday. 
Watch #NewsToday with @sardesairajdeep LIVE: -  http://bit.ly/IT_LiveTV� pic.twitter.com/CEQKVmeeI1",1
"No response from 5 out of 8 govt testing facilities when India Today dialled up to know the procedure of covid testing. 
#6PMPrime live @ankit_tyagi01:  http://bit.ly/IT_LiveTV� pic.twitter.com/dzU2Orq9eI",1
"Resident doctors of Gandhi Hospital in #Hyderabad, the only #COVID facility in the state of #Telangana, resume work.
#ITVideo pic.twitter.com/Udc6LH9oOc",1
"The Supreme Court pulls up #Delhi government over treatment of bodies of #covid patients.
(@AneeshaMathur) 
#ITVideo pic.twitter.com/s0a1VMenaq",1
"How difficult is it to get a covid test in #Delhi? India Today dials top pvt facilities to get you this report! 
#6PMPrime @ankit_tyagi01 #RE pic.twitter.com/bglcc4EB4r",1
Civic body's no-test order to Mumbai's largest lab can hit COVID battle  https://www.ndtv.com/mumbai-news/mumbais-largest-lab-barred-for-a-month-from-coronavirus-tests-2244803� pic.twitter.com/5biFCDcQ3u,1
"""Our COVID package as large as Pak's GDP"": India on Imran Khan's help offer  https://www.ndtv.com/india-news/india-on-imran-khans-help-offer-our-covid-package-as-large-as-pakistans-gdp-2244827� pic.twitter.com/rZ1A4TgnrR",1
"Maharashtra to get anti-COVID drug remdesivir from Bangladesh for trials  https://www.ndtv.com/india-news/coronavirus-maharashtra-to-get-anti-covid-19-drug-remdesivir-from-bangladesh-for-trials-2245211�
#COVID19 pic.twitter.com/JJQrMikVg2",1
Increasing bed capacity should be Delhi's top #COVID priority: Lt Governor  https://www.ndtv.com/delhi-news/coronavirus-increasing-bed-capacity-should-be-delhis-top-covid-priority-says-lt-governor-anil-baijal-2245335� pic.twitter.com/CCfGXAiKkQ,1
"Watch | ""COVID-19 has predominantly accelerated a lot of things that we thought would take time; like e-commerce, Augmented Reality and digital communication"": Snap Inc CEO @evanspiegel to @RajivMakhni pic.twitter.com/095SmIolaa",1
"British company directors' investment and hiring intentions sank to their lowest in more than three years last month, even as their broader confidence edged up slightly from a record low struck last month when COVID-19 restrictions were greatest  https://reut.rs/3d29W5P�",1
Australian clot-busting drug holds hope for COVID-19 treatment  https://reut.rs/2zoUF0U� pic.twitter.com/KDd6QDZ9xd,1
"UK death toll from confirmed COVID-19 cases rises by 202 to 41,481  https://reut.rs/2XX7KIl� pic.twitter.com/czjGCCA6Z5",1
Beijing shuts markets after second day of new COVID-19 cases  https://reut.rs/2XUMoLv� pic.twitter.com/5CZBZ7ME5F,1
Risk of new lockdowns rises with fear of second COVID-19 wave  https://reut.rs/2MUrKoI� pic.twitter.com/4sm9AmInKq,1
"COVID-19 ""R"" number for England is 0.8-1.0, slightly above UK range  https://reut.rs/2AZ30Jk� pic.twitter.com/O3Ai86hx8K",1
"Government facing growing pressure to publish recommendations to protect black, Asian and minority ethnic (BAME) people from Covid-19

 https://bbc.in/30CQuK5�",1
"If you are a new or expectant mother, know the signs and symptoms of postpartum depression and when to seek help. The COVID-19 pandemic and social distancing might make it harder to cope. Learn more:  https://bit.ly/2OxCwUo� pic.twitter.com/KZvp9Pzx5N",1
Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/13/coronavirus-world-map-countries-most-covid-19-cases-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592061432�,1
BMA demands answers over missing BAME pages of Covid-19 report  https://www.theguardian.com/world/2020/jun/13/bma-demands-answers-over-missing-bame-pages-of-covid-19-report?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592032574�,1
Beijing returns to 'wartime' footing after new outbreak of Covid-19  https://www.theguardian.com/world/2020/jun/13/beijing-china-new-covid-19-cases-linked-to-food-market?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592050984�,1
Fauci says US might not see 'second wave' of Covid-19 cases  https://www.theguardian.com/us-news/2020/jun/13/anthony-fauci-second-wave-coronavirus-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592060210�,1
Australia's reliance on Five Eyes for Covid-19 economic strategy excludes top trade partners  https://www.theguardian.com/australia-news/2020/jun/14/australias-reliance-on-five-eyes-for-covid-19-economic-strategy-excludes-top-trade-partners?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592080167�,1
"Australia's Covid-19 restrictions and coronavirus lockdown rules explained: how far can I travel, and can I have people over?  https://www.theguardian.com/australia-news/2020/jun/12/covid-19-restrictions-australia-coronavirus-lockdown-rules-update-how-far-can-travel-border-social-distancing-nsw-victoria-queensland-qld-wa-sa-act-how-many-people-over-house?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592003334�",1
"Somalia's Islamist group al Shabaab said on Friday they had set up a Covid-19 treatment centre in the country
 https://www.indiatoday.in/world/story/have-set-up-covid-treatment-centre-somalia-islamist-group-al-shabaab-1688646-2020-06-13�",1
"#Maharashtra | The state Health Minister Rajesh Tope said, ""A maximum of Rs 2,200 will now be charged for Covid-19 tests performed in private laboratories in Maharashtra.""
#India #IndiaFightsCorona 
(@sahiljoshii ) https://www.indiatoday.in/india/story/maharashtra-covid19-test-rate-private-labs-capped-rajesh-tope-1688680-2020-06-13�",1
"#CoronaInTripura | Out of 210 samples tested for Covid-19, 37 Cases found positive. All of them have travel history,"" Chief Minister Biplab Kumar Deb tweeted on Saturday.
#IndiaFightsCorona https://www.indiatoday.in/india/story/coronavirus-cases-death-toll-tripura-cross-mark-1688758-2020-06-13�",1
"#CoronavirusCrisis | Is re-lockdown a solution to the increasing #covid cases? Epidemiologist Dr. Jayaprakash Muliyil tells us.
LIVE with @sardesairajdeep  http://bit.ly/IT_LiveTV� pic.twitter.com/CXkTRNe3Lo",1
"#CoronavirusCrisis | COVID-19 cases in #Maharashtra cross 1 lakh with 3,493 new infections; toll stands at 3,717. @journovidya joins in with more details. #ITVideo pic.twitter.com/W5eYZUKPfE",1
"Watch visuals of IMA Passing Out Parade held in Dehradun amid COVID-19 threat
#ITVideo pic.twitter.com/StvbhRRVPz",1
Chile president replaces health minister amid COVID-19 deaths controversy  https://reut.rs/3ffPHCW� pic.twitter.com/SAgfRCwU5E,1
"UK death toll from confirmed COVID-19 cases rises by 181 to 41,662  https://reut.rs/3e1tet7� pic.twitter.com/nqFiHT7m13",1
"#Pakistan's former prime minister Yusuf Raza Gilani has tested positive for the #coronavirus, becoming the latest top political figure to contract COVID-19 that has claimed 2,551 lives and infected 1,32,405 people in the country.
 https://trib.al/ZwgF8Zg�",1
"Kunal Choudhary tested positive for COVID-19, sending jitters across the party preparing for the forthcoming Rajya Sabha election | @sidharth23196 https://trib.al/7R8Gt8w�",1
"The graduating cadets at West Point have lived in Covid-19 quarantine for the past 2 weeks, confined to their dorms and wearing masks  https://nyti.ms/37qMBtb�",1
"Stores have been asked: 

�?�� To encourage people to shop alone, if they can
?�️ To implement additional safety measures to ensure they are ""Covid-secure?�

 http://bbc.in/CoronavirusEnglandShop� pic.twitter.com/tkxtcZB56P",1
Lancet editor attacks UK government for 'catastrophic' handling of Covid-19 pandemic  https://www.theguardian.com/world/2020/jun/14/lancet-editor-attacks-uk-government-for-catastrophic-handling-of-covid-19-pandemic?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592120339�,1
Demand for flu vaccine soars as countries plan for second Covid-19 wave  https://www.theguardian.com/society/2020/jun/14/countries-scramble-for-flu-vaccines-to-ease-pressure-of-second-coronavirus-19-wave?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592158975�,1
Chile's health minister quits over government response to Covid-19  https://www.theguardian.com/global-development/2020/jun/14/chiles-health-minister-quits-over-government-response-to-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592131793�,1
Australia considering shorter Covid-19 quarantine for students and low-transmission countries  https://www.theguardian.com/australia-news/2020/jun/14/australia-considering-shorter-covid-19-quarantine-for-students-and-low-transmission-countries?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592106638�,1
"#CoronavirusCrisis | #Chile's health minister had faced mounting criticism over the way the health ministry tallies Covid-19 deaths.

 https://www.indiatoday.in/world/story/chile-health-minister-resigns-coronavirus-pandemic-controversy-1688942-2020-06-14�",1
"#CoronavirusCrisis | #Assam has so far registered 3,900 cases of Covid-19 out of which 1,805 patients have recovered.
(By @hemantakrnath) https://www.indiatoday.in/india/story/with-207-new-covid-19-cases-assam-tally-touches-3-900-1688897-2020-06-14�",1
"Prashant Kishor targets CM Nitish Kumar for allegedly not coming out of his official residence in Patna for nearly three months following the Covid-19 outbreak.

 https://www.indiatoday.in/india/story/prashant-kishor-trains-his-guns-at-nitish-kumar-over-reluctance-to-step-out-amid-coronavirus-crisis-1689018-2020-06-14�",1
"#India's Covid-19 death toll crossed the 9,000-mark on Saturday. #Coronavirus https://www.indiatoday.in/india/story/india-coronavirus-death-toll-world-largest-pm-narendra-modi-discusses-augmenting-testing-beds-1688779-2020-06-14�",1
"After spike in #coronavirus cases, #Delhi govt decided to quarantine #covid patients at home. While the decision is suitable for those living in houses which have multiple rooms, it is not feasible for those residing in 8x8 rooms in overcrowded slums. 
 https://www.indiatoday.in/india/story/delhi-mumbai-slums-coronavirus-wave-small-houses-dense-population-home-quarantining-difficult-1689023-2020-06-14�",1
